TRADEDATE,GAZP,ROSN,NVTK,LKOH,GMKN,SBER,PLZL,NLMK,SNGS,TATN,YNDX,ALRS,POLY,MGNT
2017-12-01,133.02,292.0,663.5,3344.0,10080.0,221.5,4920.0,130.22,27.705,459.75,1931.5,77.53,704.8,6340.0
2017-12-04,133.77,292.7,666.0,3390.5,10166.0,224.6,4868.0,134.31,27.405,511.45,1907.0,75.51,690.4,6370.0
2017-12-05,133.65,293.4,669.8,3403.0,10077.0,223.91,4697.0,133.96,27.33,506.7,1899.0,75.0,672.0,6300.0
2017-12-06,134.0,292.4,673.0,3403.0,10166.0,223.75,4815.0,138.76,27.99,510.9,1900.0,75.8,665.9,6335.0
2017-12-07,133.02,292.5,677.1,3374.5,10063.0,219.81,4780.0,139.2,27.67,507.0,1949.5,74.82,666.9,6355.0
2017-12-08,132.6,293.75,668.4,3388.5,10077.0,220.89,4714.0,138.86,27.7,503.1,1957.0,74.55,670.8,6550.0
2017-12-11,134.65,297.55,676.9,3432.5,10423.0,227.69,4682.0,147.3,28.895,516.95,1997.5,75.5,688.9,6655.0
2017-12-12,135.5,303.1,695.0,3473.5,10787.0,227.9,4668.0,146.17,29.01,517.0,1954.0,75.2,668.0,6559.0
2017-12-13,135.56,298.85,690.0,3458.0,10512.0,221.8,4291.0,144.3,29.095,503.0,1938.0,73.1,660.1,6400.0
2017-12-14,135.91,300.7,686.0,3453.5,10669.0,229.9,4520.0,142.74,29.3,492.8,1919.0,75.5,673.9,6490.0
2017-12-15,135.5,299.65,698.0,3420.0,10595.0,226.53,4665.0,141.95,28.915,487.55,1895.0,74.94,678.9,6411.0
2017-12-18,134.25,296.5,688.6,3395.5,10680.0,227.4,4690.0,141.8,28.815,503.0,1892.0,75.4,685.4,6287.0
2017-12-19,133.96,293.65,680.0,3402.0,10653.0,224.1,4643.0,141.55,28.4,491.65,1902.0,74.04,688.6,6254.0
2017-12-20,132.5,293.3,665.1,3373.0,10613.0,226.0,4592.0,141.85,28.035,477.3,1873.5,75.01,695.0,6256.0
2017-12-21,131.7,293.8,674.7,3332.5,10531.0,223.6,4463.0,145.75,28.185,471.95,1884.0,74.3,697.5,6290.0
2017-12-22,132.42,293.75,684.4,3347.0,10710.0,221.44,4428.0,146.5,28.235,481.6,1832.0,75.2,692.0,6251.0
2017-12-25,131.96,298.0,671.8,3320.0,10655.0,223.3,4363.0,145.0,27.755,481.75,1847.0,75.17,687.2,6237.0
2017-12-26,131.2,296.55,671.5,3288.0,10629.0,223.57,4394.0,147.23,27.505,483.0,1840.0,74.83,688.3,6244.0
2017-12-27,130.99,295.45,679.5,3283.5,10621.0,226.98,4410.0,148.25,27.66,482.4,1865.0,75.0,710.0,6265.0
2017-12-28,130.53,289.85,676.0,3317.0,10694.0,224.2,4405.0,147.0,28.09,477.95,1883.5,75.08,703.6,6270.0
2017-12-29,130.5,291.5,677.7,3334.5,10850.0,225.2,4595.0,147.22,27.89,478.8,1894.0,75.06,706.6,6340.0
2018-01-03,132.2,297.95,695.1,3421.5,11302.0,231.9,4466.0,149.0,27.905,486.8,1943.5,75.81,718.9,6485.0
2018-01-04,135.89,307.0,697.3,3501.0,11585.0,238.8,4478.0,153.0,28.175,502.0,1978.0,77.0,715.0,6629.0
2018-01-05,137.12,311.95,701.0,3569.5,11565.0,238.6,4469.0,146.46,28.22,500.9,1942.5,76.9,720.0,6724.0
2018-01-09,140.0,315.1,695.4,3628.5,11675.0,240.4,4556.0,149.25,28.32,511.3,1963.0,76.79,702.1,6600.0
2018-01-10,143.43,317.75,685.4,3641.0,11655.0,237.76,4411.0,149.9,28.475,510.3,1972.0,76.7,711.0,6660.0
2018-01-11,144.58,325.0,687.4,3687.5,11662.0,239.0,4357.0,150.4,28.4,508.95,1963.0,76.85,709.1,6651.0
2018-01-12,143.99,324.35,679.2,3908.0,11600.0,237.75,4328.0,153.59,28.8,515.55,1955.0,76.37,709.2,6700.0
2018-01-15,142.99,319.95,690.4,3876.5,11750.0,238.85,4382.0,152.5,28.845,518.15,1970.0,76.42,715.9,6579.0
2018-01-16,145.29,317.5,686.9,3862.0,11375.0,239.64,4487.0,150.88,29.245,528.95,1992.5,76.72,696.9,6400.0
2018-01-17,148.7,326.5,689.1,3851.5,11498.0,239.82,4659.0,151.7,29.945,546.0,2035.0,79.35,685.5,6400.0
2018-01-18,150.35,333.1,693.0,3855.0,11560.0,245.5,4520.0,152.8,30.47,560.0,2099.0,81.25,680.9,6265.0
2018-01-19,149.13,328.0,700.0,3825.5,11470.0,242.45,4446.0,154.95,30.2,551.2,2098.5,83.0,691.0,6240.0
2018-01-22,150.3,332.95,704.0,3870.0,11488.0,243.99,4527.0,157.14,30.3,567.15,2118.5,84.0,696.6,6279.0
2018-01-23,148.8,335.0,703.9,3841.5,11198.0,244.4,4543.0,153.7,30.1,564.4,2145.0,84.0,682.9,6360.0
2018-01-24,149.7,344.5,709.0,3850.0,11325.0,247.53,4568.0,150.7,30.4,569.7,2138.0,82.1,684.3,6345.0
2018-01-25,149.8,351.5,717.2,3825.0,11537.0,250.64,4570.0,154.0,30.8,573.8,2134.0,83.3,676.2,6170.0
2018-01-26,147.19,351.8,718.6,3821.0,11420.0,247.0,4500.0,153.93,30.38,580.0,2176.0,81.6,677.0,5539.0
2018-01-29,144.75,346.35,714.7,3778.0,11539.0,250.48,4599.0,153.19,30.665,578.6,2197.5,80.5,673.5,5155.0
2018-01-30,143.5,342.1,711.6,3713.0,11483.0,257.8,4547.0,150.9,30.3,565.4,2150.0,81.5,661.6,5419.0
2018-01-31,143.36,343.2,727.7,3728.0,11608.0,264.5,4580.0,147.0,28.74,565.2,2179.0,81.5,665.7,5330.0
2018-02-01,145.39,344.95,732.0,3760.5,11639.0,263.2,4535.0,150.4,29.26,578.65,2202.0,82.13,653.8,5219.0
2018-02-02,144.0,339.9,733.0,3797.0,11496.0,257.32,4509.0,146.14,28.955,579.0,2150.0,81.81,638.5,5032.0
2018-02-05,144.53,338.3,728.0,3752.0,11581.0,255.64,4542.0,147.1,29.55,564.4,2150.0,83.0,644.5,4950.0
2018-02-06,141.59,330.0,729.7,3655.5,11308.0,258.94,4500.0,144.78,28.605,542.7,2054.5,81.2,620.4,4785.0
2018-02-07,141.0,336.0,736.4,3735.0,11268.0,257.58,4351.0,146.05,29.415,563.1,2140.5,84.0,605.0,4725.0
2018-02-08,137.2,326.65,731.0,3686.0,11110.0,253.19,4381.0,143.0,28.87,555.5,2159.0,86.4,608.2,4825.0
2018-02-09,135.56,324.55,714.4,3617.5,11101.0,250.11,4322.0,137.95,28.315,536.7,2086.5,84.95,602.1,4808.0
2018-02-12,137.3,325.3,718.0,3656.5,11147.0,255.05,4350.0,143.7,28.23,536.0,2127.0,84.8,611.0,4881.0
2018-02-13,139.85,325.4,719.1,3729.5,11500.0,258.3,4386.0,148.79,28.45,549.75,2135.0,85.9,613.9,4860.0
2018-02-14,138.89,326.0,730.0,3709.0,11761.0,262.03,4467.0,147.68,28.24,554.0,2200.0,85.88,633.0,4820.0
2018-02-15,137.06,324.3,741.8,3730.0,11785.0,264.58,4490.0,148.05,28.265,560.0,2283.5,85.32,638.4,4850.0
2018-02-16,137.06,324.2,737.6,3751.0,10810.0,266.99,4503.0,149.24,28.505,569.0,2371.5,85.82,640.6,4473.0
2018-02-19,138.31,324.0,729.1,3715.0,11171.0,266.85,4497.0,152.89,28.48,569.05,2416.5,85.91,630.7,4251.0
2018-02-20,141.32,322.0,728.0,3744.0,11060.0,267.22,4489.0,153.0,28.415,574.8,2413.0,86.0,621.4,4588.0
2018-02-21,144.0,333.5,739.9,3808.5,11300.0,279.2,4569.0,148.3,29.12,586.3,2473.5,87.0,619.1,4793.0
2018-02-22,145.97,337.3,735.9,3836.0,11380.0,277.49,4520.0,148.56,29.2,599.5,2435.5,87.8,609.3,5140.0
2018-02-26,147.0,341.8,734.0,3839.5,11874.0,279.97,4499.0,148.73,29.485,602.0,2383.0,88.5,606.9,4803.0
2018-02-27,146.5,337.5,735.0,3838.5,11550.0,278.21,4548.0,146.65,29.13,606.2,2386.0,88.8,607.3,4882.0
2018-02-28,143.16,330.5,710.0,3776.5,11159.0,272.4,4646.0,146.1,28.715,594.0,2343.5,86.3,594.0,4782.0
2018-03-01,140.1,323.5,732.9,3754.0,11173.0,275.0,4706.0,145.83,28.52,594.8,2310.0,86.12,587.2,4985.0
2018-03-02,138.57,319.5,732.0,3749.5,11248.0,273.0,4760.0,144.45,28.22,595.0,2280.5,86.2,596.4,5058.0
2018-03-05,141.6,320.5,736.4,3730.0,11199.0,277.0,4708.0,146.9,28.645,600.4,2347.5,88.5,604.0,5130.0
2018-03-06,140.59,318.7,736.9,3744.0,11161.0,274.03,4703.0,145.36,28.625,604.0,2389.5,88.72,607.3,5000.0
2018-03-07,138.56,315.0,729.3,3721.0,11160.0,274.0,4677.0,146.3,28.3,595.25,2427.5,89.3,608.0,4973.0
2018-03-09,139.81,313.25,737.5,3789.0,11077.0,274.6,4745.0,145.55,28.63,604.0,2469.0,90.29,615.3,5115.0
2018-03-12,141.35,314.7,744.8,3770.0,11157.0,274.3,4829.0,149.45,29.15,606.8,2450.0,91.09,604.9,5154.0
2018-03-13,142.75,312.0,731.6,3773.0,11101.0,273.95,4930.0,150.99,29.365,606.5,2415.0,91.2,627.0,5050.0
2018-03-14,138.8,310.35,726.7,3742.0,10881.0,262.5,4879.0,150.0,29.17,602.95,2430.5,90.45,629.0,4970.0
2018-03-15,138.25,314.2,734.5,3800.0,10890.0,254.51,4838.0,148.27,29.18,606.7,2446.0,91.15,625.1,5149.0
2018-03-16,141.0,319.3,747.1,3874.5,10927.0,256.15,4780.0,153.0,29.41,613.25,2436.0,93.82,604.4,4957.0
2018-03-19,139.91,316.0,757.0,3815.0,10911.0,255.0,4708.0,148.2,29.055,611.0,2426.0,93.56,596.9,4990.0
2018-03-20,142.45,317.55,757.5,3860.0,10950.0,257.15,4680.0,148.04,29.175,620.0,2463.0,93.05,591.4,4930.0
2018-03-21,141.51,317.5,760.4,3874.0,10932.0,268.88,4575.0,148.5,29.13,618.8,2497.5,94.55,597.5,4910.0
2018-03-22,139.5,316.15,748.7,3857.0,11003.0,265.5,4465.0,149.2,28.805,616.75,2385.0,93.35,585.3,4800.0
2018-03-23,142.0,314.5,750.0,3874.5,10998.0,262.0,4447.0,148.54,28.885,618.35,2385.5,93.75,594.7,4747.0
2018-03-26,138.27,308.05,743.1,3800.0,10750.0,255.0,4393.0,146.35,28.1,603.5,2344.0,92.12,601.7,4715.0
2018-03-27,140.8,309.65,752.8,3878.0,10728.0,258.0,4330.0,146.63,28.3,605.5,2364.0,91.7,595.9,4755.0
2018-03-28,140.47,308.8,743.0,3927.0,10695.0,251.5,4545.0,142.06,28.45,604.0,2265.0,89.44,589.9,4605.0
2018-03-29,142.8,316.35,741.9,3991.5,10795.0,252.9,4461.0,144.22,28.665,615.0,2314.0,91.21,592.0,4636.0
2018-03-30,142.33,313.9,737.6,3961.0,10760.0,253.57,4520.0,143.5,28.37,611.6,2287.0,92.0,591.7,4680.0
2018-04-02,140.32,309.05,735.2,3955.5,10800.0,249.99,4387.0,142.58,28.5,598.3,2253.0,90.1,595.4,4720.0
2018-04-03,141.13,313.25,741.0,3951.0,10830.0,251.6,4514.0,144.25,28.33,604.95,2263.0,89.57,588.0,4700.0
2018-04-04,140.18,319.6,753.1,3939.0,10735.0,255.69,4475.0,145.28,28.51,599.75,2249.5,89.25,593.8,4651.0
2018-04-05,140.5,322.65,770.0,3990.0,10744.0,262.0,4497.0,148.9,28.94,614.55,2315.0,90.82,592.8,4725.0
2018-04-06,141.5,319.6,762.3,3939.0,10733.0,256.76,4359.0,150.42,28.94,610.0,2312.0,90.11,591.4,4694.0
2018-04-09,135.01,299.5,710.9,3620.0,9170.0,213.0,3561.0,143.31,28.16,596.7,2124.0,83.0,516.5,4484.0
2018-04-10,141.8,309.0,747.5,3900.0,9810.0,214.8,3650.0,151.85,29.095,641.1,2169.0,82.15,556.0,4518.0
2018-04-11,145.27,324.0,743.4,4070.0,9888.0,208.0,3585.0,150.82,29.25,650.25,2240.0,82.7,582.0,4555.0
2018-04-12,145.99,333.0,739.0,3979.0,10376.0,212.21,3599.0,148.0,29.69,655.65,2161.5,85.3,570.0,4730.0
2018-04-13,142.58,323.0,732.1,3902.0,10490.0,204.7,3550.0,147.11,29.095,647.75,2083.5,85.4,594.0,4710.0
2018-04-16,141.5,319.0,716.0,3892.0,9900.0,192.06,3541.0,145.0,29.17,650.0,2020.5,86.1,558.9,4690.0
2018-04-17,142.4,329.5,728.0,3940.0,10229.0,207.5,3657.0,148.19,29.12,657.0,2103.5,87.95,557.8,4790.0
2018-04-18,144.75,333.1,746.1,4030.0,10672.0,215.87,3718.0,151.5,29.54,660.55,2142.0,89.0,605.2,4895.0
2018-04-19,143.4,337.3,734.1,4015.0,10685.0,213.45,3775.0,151.0,29.345,660.0,2096.5,87.96,600.2,4921.0
2018-04-20,144.4,338.95,738.6,3985.0,10615.0,215.36,3790.0,151.81,29.36,657.1,2084.5,88.15,600.4,4825.0
2018-04-23,143.99,351.0,743.7,3974.0,10875.0,223.25,3900.0,153.9,29.09,659.45,2140.5,88.0,600.3,4785.0
2018-04-24,144.14,352.25,743.7,3999.5,10860.0,223.0,3906.0,154.65,29.25,661.0,2105.5,87.75,604.8,4729.0
2018-04-25,142.7,370.0,740.4,4029.0,10803.0,220.45,3947.0,158.15,29.115,666.0,2025.0,88.0,608.8,4786.0
2018-04-26,145.48,375.0,760.0,4140.0,10988.0,220.7,3920.0,160.5,29.85,680.0,2061.0,88.05,620.5,4830.0
2018-04-27,144.5,380.0,770.8,4212.0,10989.0,223.91,3937.0,162.05,29.695,685.25,2015.5,89.0,624.5,4875.0
2018-04-28,144.3,381.0,766.1,4178.5,10949.0,224.8,3946.0,163.45,29.55,680.7,2030.0,89.12,623.0,4853.0
2018-04-30,145.93,383.0,770.0,4156.5,10814.0,226.99,3995.0,161.16,29.44,671.05,2097.5,89.61,631.3,4902.0
2018-05-02,144.94,401.05,758.2,4141.0,11040.0,229.02,3850.0,157.74,29.32,671.0,2215.0,87.52,623.1,4893.0
2018-05-03,142.7,387.15,748.4,4068.0,10856.0,228.03,3863.0,153.34,29.235,650.0,2128.0,88.7,620.2,4827.0
2018-05-04,143.73,386.75,765.7,4108.0,10996.0,228.55,3955.0,153.8,29.405,659.35,2107.0,88.1,618.9,4892.0
2018-05-07,144.05,388.25,754.0,4121.0,11150.0,229.86,3976.0,157.4,29.305,654.15,2152.5,89.96,608.0,4870.0
2018-05-08,145.48,393.05,754.0,4180.0,11094.0,226.7,3940.0,157.88,29.58,666.95,2127.5,89.61,612.6,4840.0
2018-05-10,146.38,395.7,765.0,4235.0,10730.0,233.7,3920.0,154.7,29.39,671.8,2190.0,87.8,592.1,4860.0
2018-05-11,150.7,401.45,769.5,4383.0,10729.0,235.72,3868.0,157.88,29.685,677.55,2201.0,87.93,592.7,4901.0
2018-05-14,150.98,403.55,774.3,4407.5,10778.0,237.8,3885.0,163.27,30.0,685.25,2186.0,87.47,594.1,4985.0
2018-05-15,149.2,394.85,772.2,4392.0,10915.0,231.39,3737.0,158.81,29.76,679.55,2118.5,88.75,580.8,5045.0
2018-05-16,148.59,389.8,768.3,4410.0,10800.0,229.8,3710.0,161.41,29.81,676.0,2114.0,91.5,590.2,5170.0
2018-05-17,147.15,381.85,770.6,4354.0,10790.0,226.05,3688.0,159.32,29.705,672.1,2131.0,93.25,591.0,5164.0
2018-05-18,145.65,387.0,772.8,4450.0,10732.0,222.2,3730.0,162.5,29.7,681.5,2119.5,92.26,584.1,5108.0
2018-05-21,146.76,386.9,775.1,4398.5,10922.0,226.21,3739.0,161.56,29.535,685.0,2142.0,91.51,580.8,5185.0
2018-05-22,146.5,385.55,770.0,4360.0,10998.0,225.6,3738.0,159.94,29.745,676.05,2122.5,91.1,585.5,5260.0
2018-05-23,146.06,377.7,761.3,4263.0,10850.0,221.0,3712.0,159.5,29.42,664.3,2086.5,90.87,576.4,5185.0
2018-05-24,145.27,378.0,757.2,4230.0,10880.0,222.01,3737.0,163.0,29.165,664.0,2094.0,92.24,572.8,5265.0
2018-05-25,145.09,378.3,808.1,4248.0,11090.0,220.0,3728.0,162.85,29.135,667.6,2089.0,93.7,566.8,5210.0
2018-05-28,145.09,379.55,802.5,4290.0,11170.0,220.9,3785.0,162.75,28.875,663.35,2102.5,93.04,575.0,5185.0
2018-05-29,143.9,383.0,825.4,4224.0,11144.0,219.0,3755.0,161.65,28.4,675.95,2079.0,91.39,561.9,5087.0
2018-05-30,143.26,381.05,821.2,4246.5,11066.0,221.01,3725.0,163.27,28.48,669.5,2072.0,88.61,562.0,5150.0
2018-05-31,145.0,385.3,838.2,4209.0,11111.0,222.36,3750.0,163.15,28.63,666.5,2076.5,88.3,572.0,5111.0
2018-06-01,144.0,382.55,838.4,4205.5,11150.0,220.0,3800.0,162.0,28.86,665.55,2137.0,89.3,568.2,5112.0
2018-06-04,146.44,384.9,841.0,4299.0,11474.0,220.0,3940.0,167.66,29.275,670.45,2163.5,90.5,565.3,5187.0
2018-06-05,146.0,381.95,847.1,4278.0,11551.0,215.56,3940.0,171.3,29.02,673.85,2213.0,90.12,566.2,5175.0
2018-06-06,146.9,380.8,844.4,4264.5,11640.0,217.9,3911.0,170.67,28.795,668.5,2214.0,89.56,562.6,4937.0
2018-06-07,146.05,380.05,848.0,4250.0,11644.0,216.41,3941.0,172.19,29.295,668.0,2175.0,91.5,560.0,5030.0
2018-06-08,143.05,381.0,824.2,4159.5,11355.0,210.95,3785.0,168.86,28.36,653.3,2144.0,90.94,554.4,4818.0
2018-06-09,144.08,382.15,827.1,4191.0,11484.0,212.6,3810.0,171.27,28.535,656.35,2159.0,91.47,557.7,4818.0
2018-06-11,142.28,384.55,828.2,4159.5,11500.0,210.35,3830.0,170.5,28.685,653.0,2192.5,91.0,563.7,4750.0
2018-06-13,141.0,382.0,824.0,4140.0,11275.0,215.0,3845.0,171.01,28.895,655.0,2290.5,90.2,563.4,4702.0
2018-06-14,139.4,381.7,813.8,4090.0,11161.0,214.0,3903.0,169.11,29.05,642.05,2292.0,89.2,560.6,4690.0
2018-06-15,137.73,383.25,804.0,4055.0,11066.0,209.36,3979.0,168.57,28.26,650.0,2268.0,89.1,558.0,4710.0
2018-06-18,136.52,387.0,799.5,4045.5,11051.0,206.3,3870.0,167.3,28.375,641.0,2287.0,89.7,546.5,4631.0
2018-06-19,135.5,392.35,805.0,4091.0,11126.0,206.0,3890.0,153.68,28.71,646.05,2295.0,91.0,541.6,4592.0
2018-06-20,136.91,390.2,847.0,4132.0,11243.0,212.2,3943.0,155.01,29.295,655.0,2301.5,94.1,548.2,4646.0
2018-06-21,134.4,392.75,832.3,4135.0,11224.0,210.4,3806.0,157.44,28.85,661.45,2270.5,98.0,550.4,4599.0
2018-06-22,136.76,390.8,827.8,4125.0,11222.0,214.43,3873.0,157.74,28.435,656.65,2220.0,98.5,557.0,4572.0
2018-06-25,137.1,393.95,829.1,4140.0,11285.0,202.51,3890.0,154.65,28.3,672.65,2177.0,100.1,552.0,4550.0
2018-06-26,138.07,389.3,833.3,4154.0,11222.0,199.91,3894.0,154.94,28.39,660.45,2185.0,98.73,564.1,4615.0
2018-06-27,139.0,394.6,840.9,4222.0,11100.0,207.95,3880.0,153.7,28.39,674.15,2227.5,98.2,555.9,4609.0
2018-06-28,138.76,396.5,845.0,4230.5,11115.0,208.5,4108.0,148.59,28.255,658.0,2193.5,98.9,552.6,4610.0
2018-06-29,141.01,396.15,852.8,4350.0,11399.0,218.0,4206.0,151.84,28.48,675.95,2244.0,100.0,553.2,4600.0
2018-07-02,144.0,394.7,879.3,4376.0,11600.0,221.01,4170.0,154.7,28.645,677.2,2257.5,102.3,555.0,4623.0
2018-07-03,142.49,389.95,879.9,4325.0,11540.0,218.45,4123.0,153.01,28.105,678.0,2240.5,102.96,557.0,4620.0
2018-07-04,142.24,393.25,874.7,4334.5,11458.0,217.7,4131.0,151.53,28.085,684.15,2236.0,105.19,560.8,4630.0
2018-07-05,145.55,406.05,903.7,4462.0,11566.0,224.54,4192.0,154.27,28.42,686.0,2226.0,107.7,564.0,4528.0
2018-07-06,144.96,403.4,907.2,4415.5,11698.0,226.71,4186.0,154.27,28.47,678.75,2315.0,105.3,564.1,4550.0
