TRADEDATE,GAZP,SBER,SBERP,LKOH,GMKN,YNDX,NVTK,TATN,TATNP,ROSN,SNGS,SNGSP,MGNT,FIVE,MTSS,POLY,ALRS,CHMF,PLZL,IRAO,NLMK,VTBR,MOEX,PHOR,TRNFP,MAGN,RTKM,RUAL,AFLT,PIKK,HYDR,FEES,AFKS,LSRG,CBOM,UPRO,DSKY,LNTA,SFIN,RNFT,MVID
2018-04-05,140.5,262.0,220.3,3990.0,10744.0,2315.0,770.0,614.55,424.2,322.65,28.94,29.6,4725.0,2050.0,294.1,592.8,90.82,881.7,4497.0,3.971,148.9,0.05395,117.04,2350.0,179000.0,44.9,67.52,34.41,158.05,316.0,0.762,0.181,11.44,883.0,4.805,2.894,95.55,339.0,693.5,547.0,410.0
2018-04-06,141.5,256.76,217.0,3939.0,10733.0,2312.0,762.3,610.0,424.9,319.6,28.94,29.7,4694.0,2025.0,293.0,591.4,90.11,890.2,4359.0,3.93,150.42,0.0554,116.9,2354.0,179400.0,45.5,67.45,28.31,157.3,315.4,0.7534,0.1808,11.415,882.5,4.803,2.86,94.15,337.0,710.0,556.5,408.4
2018-04-09,135.01,213.0,187.83,3620.0,9170.0,2124.0,710.9,596.7,410.3,299.5,28.16,28.29,4484.0,1892.5,272.5,516.5,83.0,837.0,3561.0,3.66,143.31,0.0504,114.0,2267.0,172050.0,42.925,64.61,22.55,144.0,312.9,0.702,0.1709,10.605,825.0,4.663,2.65,91.0,313.0,525.0,514.0,400.4
2018-04-10,141.8,214.8,186.8,3900.0,9810.0,2169.0,747.5,641.1,422.3,309.0,29.095,30.175,4518.0,1937.0,281.85,556.0,82.15,900.1,3650.0,3.68,151.85,0.05091,114.55,2351.0,171000.0,44.41,65.66,22.79,144.8,308.6,0.7215,0.1683,10.53,830.0,4.645,2.68,89.45,314.0,573.0,519.0,389.8
2018-04-11,145.27,208.0,181.7,4070.0,9888.0,2240.0,743.4,650.25,418.5,324.0,29.25,29.7,4555.0,1875.0,279.0,582.0,82.7,901.5,3585.0,3.73,150.82,0.05047,111.94,2390.0,173500.0,44.0,64.46,21.11,143.5,310.7,0.7328,0.16995,10.4,818.0,4.73,2.673,89.0,313.0,600.0,516.0,396.9
2018-04-12,145.99,212.21,185.99,3979.0,10376.0,2161.5,739.0,655.65,424.9,333.0,29.69,30.285,4730.0,1913.5,282.25,570.0,85.3,903.8,3599.0,3.79,148.0,0.05093,113.13,2405.0,177700.0,44.85,65.12,21.98,147.05,310.5,0.7399,0.1717,10.455,829.0,4.729,2.682,90.45,332.0,639.5,520.0,410.6
2018-04-13,142.58,204.7,180.67,3902.0,10490.0,2083.5,732.1,647.75,430.2,323.0,29.095,29.93,4710.0,1901.0,279.0,594.0,85.4,881.0,3550.0,3.75,147.11,0.05087,112.2,2470.0,175650.0,44.24,63.6,21.01,144.85,307.0,0.743,0.16865,10.3,829.5,4.761,2.679,90.05,332.0,577.5,509.5,399.1
2018-04-16,141.5,192.06,172.59,3892.0,9900.0,2020.5,716.0,650.0,450.0,319.0,29.17,29.69,4690.0,1930.0,278.0,558.9,86.1,895.0,3541.0,3.86,145.0,0.05179,113.24,2454.0,177150.0,43.25,63.6,19.84,145.4,313.2,0.7424,0.167,10.195,810.0,4.71,2.67,90.0,329.0,562.0,504.0,388.0
2018-04-17,142.4,207.5,181.79,3940.0,10229.0,2103.5,728.0,657.0,432.6,329.5,29.12,29.98,4790.0,1969.0,283.2,557.8,87.95,922.7,3657.0,3.865,148.19,0.05217,114.05,2431.0,178000.0,44.725,64.5,21.2,147.3,307.4,0.7434,0.17075,10.335,808.0,4.775,2.68,88.9,338.5,572.5,506.5,391.1
2018-04-18,144.75,215.87,190.5,4030.0,10672.0,2142.0,746.1,660.55,430.2,333.1,29.54,30.34,4895.0,2055.0,289.3,605.2,89.0,946.5,3718.0,3.95,151.5,0.053,115.25,2410.0,177750.0,46.5,65.49,21.72,153.55,309.2,0.7495,0.1722,10.56,821.0,4.82,2.701,89.05,340.5,566.0,526.5,403.7
2018-04-19,143.4,213.45,189.69,4015.0,10685.0,2096.5,734.1,660.0,430.0,337.3,29.345,30.28,4921.0,1974.0,289.5,600.2,87.96,948.5,3775.0,3.922,151.0,0.0525,115.5,2375.0,179000.0,46.43,65.0,23.15,150.95,312.3,0.7402,0.1713,10.65,826.0,4.785,2.75,88.55,346.0,567.0,527.0,402.0
2018-04-20,144.4,215.36,190.0,3985.0,10615.0,2084.5,738.6,657.1,437.6,338.95,29.36,30.54,4825.0,1974.5,287.75,600.4,88.15,953.7,3790.0,3.91,151.81,0.05289,115.99,2397.0,179000.0,46.85,64.88,22.95,149.4,309.0,0.7398,0.1715,10.825,825.0,4.775,2.733,89.7,346.5,572.5,510.0,400.9
2018-04-23,143.99,223.25,196.7,3974.0,10875.0,2140.5,743.7,659.45,444.6,351.0,29.09,30.5,4785.0,1940.0,287.15,600.3,88.0,962.0,3900.0,3.85,153.9,0.053,113.65,2441.0,176300.0,46.88,64.78,27.0,148.5,306.9,0.7407,0.1756,10.88,825.5,4.765,2.723,89.9,339.0,555.0,516.5,407.3
2018-04-24,144.14,223.0,197.51,3999.5,10860.0,2105.5,743.7,661.0,453.0,352.25,29.25,30.28,4729.0,1906.5,289.4,604.8,87.75,965.2,3906.0,3.94,154.65,0.053,114.21,2402.0,175000.0,46.21,65.15,28.1,146.6,307.6,0.7435,0.1735,10.85,832.5,4.701,2.738,89.65,338.5,562.0,529.5,412.8
2018-04-25,142.7,220.45,194.19,4029.0,10803.0,2025.0,740.4,666.0,460.0,370.0,29.115,30.5,4786.0,1800.0,289.15,608.8,88.0,978.4,3947.0,3.9615,158.15,0.05287,114.45,2422.0,172250.0,45.965,65.19,29.09,144.45,307.6,0.7441,0.17185,10.8,828.5,4.662,2.709,90.25,343.0,555.0,516.0,400.0
2018-04-26,145.48,220.7,193.91,4140.0,10988.0,2061.0,760.0,680.0,476.7,375.0,29.85,31.395,4830.0,1740.0,295.8,620.5,88.05,996.4,3920.0,3.92,160.5,0.0524,116.08,2460.0,170200.0,46.42,64.75,28.96,145.6,307.0,0.74,0.17405,10.94,832.5,4.623,2.742,92.0,346.0,590.0,510.0,401.7
2018-04-27,144.5,223.91,194.91,4212.0,10989.0,2015.5,770.8,685.25,466.9,380.0,29.695,30.835,4875.0,1800.0,295.1,624.5,89.0,993.9,3937.0,3.975,162.05,0.05257,120.05,2476.0,172600.0,47.46,64.99,29.88,144.3,307.9,0.7488,0.1772,11.0,834.5,4.622,2.74,93.0,345.0,617.5,514.5,402.9
2018-04-28,144.3,224.8,195.0,4178.5,10949.0,2030.0,766.1,680.7,464.4,381.0,29.55,30.98,4853.0,1803.5,294.05,623.0,89.12,988.0,3946.0,3.936,163.45,0.0527,119.67,2462.0,174950.0,47.08,65.07,30.33,144.85,307.6,0.7503,0.1764,11.02,841.0,4.68,2.731,92.95,346.5,642.0,521.0,405.2
2018-04-30,145.93,226.99,196.22,4156.5,10814.0,2097.5,770.0,671.05,475.5,383.0,29.44,31.015,4902.0,1795.5,296.4,631.3,89.61,1011.9,3995.0,4.0,161.16,0.05397,120.75,2500.0,172450.0,48.68,65.68,31.06,144.0,306.3,0.745,0.1755,11.23,836.0,4.62,2.776,93.4,354.0,650.0,515.5,406.5
2018-05-02,144.94,229.02,196.1,4141.0,11040.0,2215.0,758.2,671.0,473.7,401.05,29.32,31.0,4893.0,1815.0,292.3,623.1,87.52,1000.0,3850.0,4.0155,157.74,0.0534,119.69,2522.0,164050.0,47.02,65.2,30.0,147.3,306.8,0.7445,0.17475,11.01,831.5,4.535,2.76,93.5,361.0,700.0,522.5,408.1
2018-05-03,142.7,228.03,196.24,4068.0,10856.0,2128.0,748.4,650.0,458.5,387.15,29.235,31.205,4827.0,1801.0,290.55,620.2,88.7,982.1,3863.0,3.82,153.34,0.05261,120.98,2476.0,164650.0,45.505,65.6,28.77,144.2,308.8,0.742,0.17485,10.805,840.0,4.605,2.716,93.5,356.5,680.0,525.0,410.0
2018-05-04,143.73,228.55,195.7,4108.0,10996.0,2107.0,765.7,659.35,465.7,386.75,29.405,31.265,4892.0,1835.0,290.0,618.9,88.1,975.5,3955.0,3.832,153.8,0.05275,120.53,2490.0,170450.0,45.33,65.7,28.09,141.65,317.2,0.744,0.1759,10.845,838.0,4.649,2.74,95.15,361.0,689.0,539.5,410.0
2018-05-07,144.05,229.86,196.71,4121.0,11150.0,2152.5,754.0,654.15,461.6,388.25,29.305,31.36,4870.0,1856.5,291.45,608.0,89.96,978.3,3976.0,3.915,157.4,0.05277,119.99,2475.0,174800.0,46.56,65.9,27.85,141.9,322.5,0.7479,0.17665,10.92,842.0,4.73,2.76,95.45,362.5,685.0,580.0,414.9
2018-05-08,145.48,226.7,193.25,4180.0,11094.0,2127.5,754.0,666.95,462.8,393.05,29.58,31.36,4840.0,1845.0,290.0,612.6,89.61,991.0,3940.0,3.924,157.88,0.0527,118.52,2487.0,174350.0,46.07,65.02,26.78,140.4,321.1,0.75,0.1755,10.95,840.5,4.794,2.742,95.95,365.0,704.0,580.0,416.0
2018-05-10,146.38,233.7,198.94,4235.0,10730.0,2190.0,765.0,671.8,478.2,395.7,29.39,31.12,4860.0,1802.0,289.85,592.1,87.8,973.7,3920.0,3.942,154.7,0.05225,120.0,2446.0,174650.0,45.69,65.22,26.5,139.8,324.6,0.753,0.177,11.0,830.0,4.753,2.75,95.75,356.0,730.0,562.5,410.0
2018-05-11,150.7,235.72,202.1,4383.0,10729.0,2201.0,769.5,677.55,486.5,401.45,29.685,31.6,4901.0,1799.5,289.15,592.7,87.93,986.2,3868.0,3.9845,157.88,0.05238,123.06,2430.0,174750.0,45.55,65.0,26.19,137.5,322.9,0.745,0.17645,10.96,834.0,4.788,2.75,95.2,353.5,735.0,567.5,410.0
2018-05-14,150.98,237.8,203.0,4407.5,10778.0,2186.0,774.3,685.25,500.1,403.55,30.0,31.72,4985.0,1854.0,290.0,594.1,87.47,998.2,3885.0,3.97,163.27,0.0525,119.15,2451.0,175600.0,46.0,64.84,25.85,136.15,323.8,0.7505,0.1756,11.085,827.0,4.845,2.71,95.15,353.0,738.0,555.0,411.9
2018-05-15,149.2,231.39,199.4,4392.0,10915.0,2118.5,772.2,679.55,495.3,394.85,29.76,32.13,5045.0,1911.0,289.0,580.8,88.75,986.0,3737.0,3.8855,158.81,0.0515,115.4,2427.0,174500.0,44.8,65.59,25.54,138.0,326.1,0.742,0.1744,10.9,829.0,4.86,2.73,95.35,348.0,743.0,555.0,410.1
2018-05-16,148.59,229.8,201.0,4410.0,10800.0,2114.0,768.3,676.0,500.0,389.8,29.81,32.6,5170.0,1917.5,289.05,590.2,91.5,995.0,3710.0,3.98,161.41,0.05132,117.73,2420.0,176450.0,44.195,65.66,24.9,137.95,327.8,0.7433,0.179,10.82,826.5,4.815,2.725,95.9,352.0,743.0,570.5,412.0
2018-05-17,147.15,226.05,197.62,4354.0,10790.0,2131.0,770.6,672.1,495.0,381.85,29.705,33.145,5164.0,1925.0,293.45,591.0,93.25,987.2,3688.0,4.0,159.32,0.05122,116.0,2423.0,174900.0,44.6,65.36,24.39,137.95,326.0,0.737,0.183,10.695,826.0,4.845,2.75,96.25,351.5,743.0,557.0,408.1
2018-05-18,145.65,222.2,195.49,4450.0,10732.0,2119.5,772.8,681.5,500.1,387.0,29.7,32.45,5108.0,1880.0,293.4,584.1,92.26,994.3,3730.0,4.145,162.5,0.0512,117.16,2410.0,174850.0,44.77,65.2,26.98,136.75,320.0,0.7434,0.18505,10.715,824.0,4.91,2.751,96.65,354.5,770.0,552.5,407.9
2018-05-21,146.76,226.21,198.68,4398.5,10922.0,2142.0,775.1,685.0,485.0,386.9,29.535,32.56,5185.0,1864.5,294.25,580.8,91.51,986.9,3739.0,3.9935,161.56,0.05156,115.95,2406.0,175750.0,45.755,65.19,27.7,136.2,321.5,0.7357,0.18055,10.505,823.0,4.868,2.782,96.8,364.5,749.0,550.5,403.9
2018-05-22,146.5,225.6,198.27,4360.0,10998.0,2122.5,770.0,676.05,493.9,385.55,29.745,33.05,5260.0,1844.0,297.3,585.5,91.1,986.6,3738.0,4.0505,159.94,0.05139,115.05,2313.0,174950.0,45.76,65.06,26.84,135.0,324.5,0.7359,0.1814,10.37,823.5,4.813,2.79,96.9,361.0,752.0,551.0,403.3
2018-05-23,146.06,221.0,195.29,4263.0,10850.0,2086.5,761.3,664.3,485.0,377.7,29.42,31.98,5185.0,1871.5,291.1,576.4,90.87,978.3,3712.0,3.99,159.5,0.05115,113.59,2301.0,174750.0,45.5,65.24,26.65,132.55,326.0,0.73,0.181,10.23,814.0,4.719,2.725,95.4,348.0,755.0,544.0,403.2
2018-05-24,145.27,222.01,196.7,4230.0,10880.0,2094.0,757.2,664.0,480.3,378.0,29.165,31.9,5265.0,1813.0,286.5,572.8,92.24,995.3,3737.0,3.9905,163.0,0.05121,113.65,2332.0,175050.0,46.4,65.4,27.13,132.7,326.5,0.7392,0.1815,10.2,815.0,4.69,2.713,96.5,347.0,748.0,549.5,402.1
2018-05-25,145.09,220.0,196.03,4248.0,11090.0,2089.0,808.1,667.6,474.9,378.3,29.135,31.8,5210.0,1844.5,287.2,566.8,93.7,1012.0,3728.0,4.05,162.85,0.05106,114.8,2329.0,174300.0,47.41,66.03,27.6,132.2,330.0,0.727,0.1795,10.365,819.5,4.68,2.699,96.5,345.0,745.0,550.0,404.2
2018-05-28,145.09,220.9,197.0,4290.0,11170.0,2102.5,802.5,663.35,469.0,379.55,28.875,31.59,5185.0,1915.0,287.15,575.0,93.04,1006.0,3785.0,4.0325,162.75,0.05145,113.88,2370.0,174700.0,47.52,65.85,28.48,131.55,332.0,0.7184,0.18065,10.49,824.5,4.68,2.785,93.1,346.5,750.0,550.0,401.3
2018-05-29,143.9,219.0,193.8,4224.0,11144.0,2079.0,825.4,675.95,461.3,383.0,28.4,31.29,5087.0,1840.0,283.2,561.9,91.39,1008.6,3755.0,4.002,161.65,0.05128,112.4,2347.0,174450.0,47.445,65.08,27.99,131.85,330.9,0.7097,0.18085,10.365,843.0,4.696,2.8,95.3,345.0,751.0,551.5,401.3
2018-05-30,143.26,221.01,195.5,4246.5,11066.0,2072.0,821.2,669.5,467.5,381.05,28.48,31.0,5150.0,1785.0,283.85,562.0,88.61,1002.1,3725.0,4.07,163.27,0.05134,111.82,2320.0,174000.0,47.38,65.67,27.74,139.85,327.8,0.71,0.18195,10.375,836.0,4.749,2.801,94.8,349.0,760.0,552.0,404.9
2018-05-31,145.0,222.36,196.0,4209.0,11111.0,2076.5,838.2,666.5,458.0,385.3,28.63,30.48,5111.0,1808.0,282.4,572.0,88.3,1002.8,3750.0,4.08,163.15,0.04989,112.59,2322.0,170600.0,49.09,65.99,27.35,140.8,329.8,0.7239,0.1825,10.415,836.5,4.842,2.844,95.0,351.5,743.0,553.0,407.8
2018-06-01,144.0,220.0,196.02,4205.5,11150.0,2137.0,838.4,665.55,461.5,382.55,28.86,31.05,5112.0,1748.0,283.1,568.2,89.3,994.8,3800.0,4.048,162.0,0.0474,114.3,2331.0,172000.0,47.81,66.08,27.2,139.65,331.9,0.715,0.18395,10.39,843.5,4.741,2.864,93.95,352.0,737.0,552.5,405.5
2018-06-04,146.44,220.0,195.39,4299.0,11474.0,2163.5,841.0,670.45,464.6,384.9,29.275,31.51,5187.0,1771.0,285.95,565.3,90.5,1013.3,3940.0,4.1465,167.66,0.04703,115.45,2345.0,171900.0,48.06,69.0,27.48,137.1,331.6,0.7165,0.187,10.36,864.5,4.71,2.91,94.9,359.0,705.0,552.5,412.6
2018-06-05,146.0,215.56,191.3,4278.0,11551.0,2213.0,847.1,673.85,463.0,381.95,29.02,31.55,5175.0,1770.0,285.9,566.2,90.12,1023.4,3940.0,4.222,171.3,0.04744,114.29,2328.0,171600.0,48.3,69.61,27.52,139.25,330.8,0.7105,0.1847,10.24,866.0,4.715,2.885,94.0,364.0,699.0,550.5,403.5
2018-06-06,146.9,217.9,193.1,4264.5,11640.0,2214.0,844.4,668.5,455.9,380.8,28.795,31.4,4937.0,1758.5,285.2,562.6,89.56,1031.0,3911.0,4.1885,170.67,0.04725,112.7,2319.0,174050.0,48.86,68.33,27.87,141.3,331.8,0.7026,0.1831,10.2,865.0,4.676,2.851,94.4,354.0,702.0,550.0,401.2
2018-06-07,146.05,216.41,192.5,4250.0,11644.0,2175.0,848.0,668.0,461.6,380.05,29.295,32.29,5030.0,1743.5,286.05,560.0,91.5,1033.3,3941.0,4.2,172.19,0.04681,110.6,2306.0,175000.0,49.195,71.0,28.12,145.0,333.3,0.7023,0.18495,10.22,860.0,4.7,2.891,94.15,382.5,679.0,550.0,414.0
2018-06-08,143.05,210.95,189.32,4159.5,11355.0,2144.0,824.2,653.3,463.5,381.0,28.36,31.13,4818.0,1675.0,283.55,554.4,90.94,1015.0,3785.0,4.0905,168.86,0.04531,107.7,2300.0,174950.0,48.395,69.86,27.63,143.9,332.5,0.6864,0.183,10.01,845.5,4.733,2.846,94.05,373.0,700.0,555.0,411.6
2018-06-09,144.08,212.6,189.21,4191.0,11484.0,2159.0,827.1,656.35,464.7,382.15,28.535,31.315,4818.0,1683.5,284.9,557.7,91.47,1025.0,3810.0,4.091,171.27,0.04552,108.67,2300.0,174600.0,48.845,69.7,27.44,144.35,333.3,0.69,0.18385,10.07,859.0,4.775,2.856,94.6,374.0,689.0,552.5,417.0
2018-06-11,142.28,210.35,188.0,4159.5,11500.0,2192.5,828.2,653.0,463.6,384.55,28.685,31.135,4750.0,1675.5,283.7,563.7,91.0,1041.8,3830.0,4.12,170.5,0.04514,107.68,2315.0,174950.0,48.6,71.42,27.06,142.7,334.6,0.697,0.1824,10.01,858.5,4.719,2.884,94.4,375.5,690.0,556.0,405.5
2018-06-13,141.0,215.0,190.14,4140.0,11275.0,2290.5,824.0,655.0,465.0,382.0,28.895,31.6,4702.0,1650.5,282.75,563.4,90.2,1040.5,3845.0,4.1,171.01,0.04475,109.2,2322.0,174900.0,48.23,70.5,27.5,144.05,334.6,0.718,0.18365,9.985,853.0,4.81,2.857,94.15,379.5,703.0,553.5,408.4
2018-06-14,139.4,214.0,189.26,4090.0,11161.0,2292.0,813.8,642.05,465.7,381.7,29.05,31.79,4690.0,1645.5,281.85,560.6,89.2,1025.9,3903.0,4.0295,169.11,0.04465,111.43,2298.0,175800.0,47.745,71.29,24.96,143.55,333.4,0.7082,0.18315,9.89,843.5,4.85,2.822,94.0,382.5,724.0,564.0,404.0
2018-06-15,137.73,209.36,187.45,4055.0,11066.0,2268.0,804.0,650.0,483.5,383.25,28.26,31.11,4710.0,1627.5,282.85,558.0,89.1,1039.4,3979.0,4.05,168.57,0.04451,111.18,2296.0,174950.0,48.235,68.56,25.0,140.5,337.0,0.6912,0.1811,9.8,841.0,4.98,2.759,94.5,385.0,755.0,565.0,403.1
2018-06-18,136.52,206.3,185.0,4045.5,11051.0,2287.0,799.5,641.0,479.0,387.0,28.375,31.255,4631.0,1645.0,277.5,546.5,89.7,964.6,3870.0,4.1065,167.3,0.04611,110.5,2295.0,168450.0,46.475,69.7,24.31,139.65,331.6,0.679,0.183,9.72,845.5,4.9,2.8,93.5,389.5,720.0,560.0,405.0
2018-06-19,135.5,206.0,183.5,4091.0,11126.0,2295.0,805.0,646.05,462.7,392.35,28.71,31.33,4592.0,1682.0,276.55,541.6,91.0,958.8,3890.0,4.0965,153.68,0.04519,108.15,2315.0,166200.0,44.855,70.04,24.0,138.0,334.9,0.668,0.1815,9.695,840.0,4.908,2.85,93.5,389.0,723.0,562.0,414.0
2018-06-20,136.91,212.2,188.44,4132.0,11243.0,2301.5,847.0,655.0,473.0,390.2,29.295,31.5,4646.0,1730.0,277.1,548.2,94.1,960.0,3943.0,4.092,155.01,0.0472,110.35,2285.0,169600.0,45.42,70.91,24.5,141.0,332.9,0.666,0.1823,9.83,844.0,4.92,2.841,93.6,367.0,717.0,575.0,409.5
2018-06-21,134.4,210.4,186.43,4135.0,11224.0,2270.5,832.3,661.45,474.0,392.75,28.85,31.31,4599.0,1770.0,272.9,550.4,98.0,960.5,3806.0,4.1155,157.44,0.04696,109.87,2286.0,169050.0,45.295,70.3,24.55,140.55,335.6,0.6713,0.1819,9.64,835.5,4.875,2.849,93.8,376.0,733.0,553.5,406.3
2018-06-22,136.76,214.43,191.5,4125.0,11222.0,2220.0,827.8,656.65,466.4,390.8,28.435,31.01,4572.0,1729.0,264.75,557.0,98.5,961.7,3873.0,4.131,157.74,0.0466,111.6,2291.0,172450.0,44.705,70.28,23.92,140.55,318.2,0.6892,0.1847,8.805,833.0,4.852,2.851,92.55,361.5,750.0,550.0,403.0
2018-06-25,137.1,202.51,179.9,4140.0,11285.0,2177.0,829.1,672.65,470.0,393.95,28.3,31.05,4550.0,1766.5,264.95,552.0,100.1,944.0,3890.0,4.088,154.65,0.0467,111.64,2303.0,171800.0,43.945,73.95,23.68,140.75,331.8,0.6874,0.1842,8.75,840.0,4.865,2.867,92.5,359.0,747.0,551.5,405.7
2018-06-26,138.07,199.91,178.27,4154.0,11222.0,2185.0,833.3,660.45,457.8,389.3,28.39,31.24,4615.0,1743.0,262.0,564.1,98.73,942.4,3894.0,4.051,154.94,0.0469,110.55,2293.0,168050.0,44.345,73.59,23.64,140.65,332.9,0.6757,0.1835,8.64,847.5,4.892,2.865,92.5,354.5,741.0,551.5,403.3
2018-06-27,139.0,207.95,183.66,4222.0,11100.0,2227.5,840.9,674.15,466.7,394.6,28.39,31.31,4609.0,1690.0,266.7,555.9,98.2,925.3,3880.0,4.07,153.7,0.04735,110.38,2264.0,166500.0,43.68,72.69,24.53,141.15,331.9,0.6791,0.18535,8.58,846.0,4.897,2.873,92.0,353.5,744.0,556.0,402.0
2018-06-28,138.76,208.5,182.91,4230.5,11115.0,2193.5,845.0,658.0,460.0,396.5,28.255,31.07,4610.0,1673.5,267.35,552.6,98.9,910.4,4108.0,4.0665,148.59,0.04783,109.62,2280.0,164500.0,42.23,72.65,24.08,139.8,333.7,0.6729,0.18485,8.645,849.0,4.905,2.871,91.55,352.5,740.0,569.5,402.5
2018-06-29,141.01,218.0,186.5,4350.0,11399.0,2244.0,852.8,675.95,465.1,396.15,28.48,31.625,4600.0,1727.0,278.1,553.2,100.0,930.1,4206.0,4.1,151.84,0.04801,108.58,2270.0,166400.0,42.55,73.22,24.0,139.8,334.0,0.6756,0.1875,8.81,849.5,4.927,2.907,92.0,350.0,718.0,595.0,404.8
2018-07-02,144.0,221.01,185.75,4376.0,11600.0,2257.5,879.3,677.2,458.2,394.7,28.645,31.6,4623.0,1687.0,284.1,555.0,102.3,931.0,4170.0,4.0715,154.7,0.04833,107.86,2290.0,167900.0,42.6,74.55,23.99,140.15,335.0,0.6816,0.18775,9.08,847.0,4.895,2.805,91.1,351.0,707.0,602.5,402.3
2018-07-03,142.49,218.45,183.5,4325.0,11540.0,2240.5,879.9,678.0,457.0,389.95,28.105,31.65,4620.0,1617.5,281.1,557.0,102.96,934.7,4123.0,4.049,153.01,0.04838,107.9,2272.0,167000.0,42.79,74.05,23.92,143.05,335.0,0.6816,0.18755,8.875,843.5,4.82,2.77,93.0,349.0,707.0,605.0,401.0
2018-07-04,142.24,217.7,183.43,4334.5,11458.0,2236.0,874.7,684.15,458.4,393.25,28.085,31.9,4630.0,1645.5,284.0,560.8,105.19,930.9,4131.0,4.12,151.53,0.04856,106.11,2268.0,167250.0,43.15,74.9,23.85,140.0,334.5,0.6844,0.188,9.12,853.0,4.83,2.846,90.95,347.5,703.0,595.0,403.1
2018-07-05,145.55,224.54,186.5,4462.0,11566.0,2226.0,903.7,686.0,454.5,406.05,28.42,32.9,4528.0,1700.0,288.0,564.0,107.7,942.3,4192.0,4.134,154.27,0.04866,106.4,2277.0,168100.0,44.535,72.5,24.06,129.2,335.0,0.684,0.19,9.18,844.0,4.825,2.895,91.0,343.5,703.0,602.5,404.4
2018-07-06,144.96,226.71,188.0,4415.5,11698.0,2315.0,907.2,678.75,460.6,403.4,28.47,33.3,4550.0,1685.0,276.95,564.1,105.3,941.9,4186.0,4.208,154.27,0.0485,108.0,2320.0,168850.0,44.445,72.2,24.07,129.55,339.4,0.68,0.18985,9.225,850.0,4.781,2.899,91.1,340.0,700.0,603.0,403.6
2018-07-09,148.0,230.0,192.21,4452.0,11799.0,2316.5,906.2,689.95,467.1,408.15,29.0,33.8,4521.0,1751.5,278.8,567.0,105.4,962.9,4276.0,4.299,157.42,0.04939,109.9,2359.0,172300.0,45.115,72.77,24.22,128.3,337.6,0.6875,0.191,9.39,784.5,4.72,2.875,91.4,338.5,698.0,595.0,406.2
2018-07-10,147.3,230.3,195.05,4355.0,11725.0,2302.5,901.3,699.9,473.6,413.2,29.295,33.6,4465.0,1780.0,273.75,555.3,106.5,967.0,4220.0,4.38,161.0,0.04903,109.5,2349.0,172600.0,44.53,72.5,24.15,126.55,338.4,0.6899,0.191,9.185,781.5,4.724,2.837,91.35,337.0,724.0,595.0,408.1
2018-07-11,144.77,227.57,191.5,4280.0,11260.0,2303.0,909.8,694.0,480.3,409.85,28.945,33.2,4446.0,1715.5,272.9,543.1,106.0,955.0,4226.0,4.3605,158.59,0.0486,109.0,2325.0,172500.0,44.05,72.1,24.05,124.3,342.7,0.6875,0.18885,9.08,775.0,4.721,2.851,91.0,332.0,711.0,595.0,410.1
2018-07-12,145.08,226.6,192.61,4236.0,11359.0,2345.0,891.8,697.05,478.6,406.45,28.445,33.06,4463.0,1721.0,270.0,542.8,100.25,960.0,4179.0,4.244,155.65,0.04831,106.5,2290.0,166050.0,44.34,72.3,24.16,124.8,337.9,0.69,0.18705,9.065,780.0,4.7,2.9,91.7,332.0,716.0,599.5,403.5
2018-07-13,146.87,229.85,192.46,4319.0,11398.0,2390.0,897.2,703.7,477.0,406.9,28.9,33.29,4474.0,1758.0,269.15,539.5,101.49,961.6,4260.0,4.3145,158.02,0.04975,106.41,2326.0,167450.0,44.63,71.92,24.4,123.25,343.6,0.691,0.18915,9.0,780.0,4.73,2.845,90.7,329.5,705.0,595.5,407.0
2018-07-16,147.0,227.99,191.06,4300.5,10680.0,2333.0,898.0,699.7,480.4,407.3,29.0,33.495,4457.0,1760.0,269.35,540.8,101.0,953.1,4200.0,4.3375,156.89,0.0494,106.2,2310.0,167300.0,44.75,71.73,25.04,123.0,339.2,0.6897,0.189,9.115,779.0,4.744,2.807,91.6,330.0,700.0,597.0,410.1
2018-07-17,145.31,222.5,186.95,4262.5,10610.0,2420.0,886.0,690.05,482.3,399.5,28.595,33.4,4430.0,1767.0,270.4,542.5,100.1,961.3,4137.0,4.3625,157.08,0.04872,105.7,2318.0,165050.0,44.62,71.62,24.43,124.25,345.2,0.6839,0.17455,9.04,784.5,4.73,2.83,91.05,327.5,707.0,598.0,408.6
2018-07-18,138.29,216.28,184.5,4299.0,10574.0,2398.5,893.0,701.45,484.0,400.9,28.525,32.9,4440.0,1840.0,269.0,549.0,100.4,980.7,4189.0,4.4065,161.1,0.04853,105.37,2343.0,165800.0,44.9,69.97,24.45,123.0,337.4,0.6898,0.1745,8.89,782.5,4.745,2.828,91.25,331.5,704.0,595.5,410.0
2018-07-19,137.58,207.5,177.25,4334.0,10350.0,2364.5,890.8,704.95,485.1,400.5,28.595,32.72,4342.0,1768.0,268.3,548.5,96.24,984.0,4149.0,4.3825,159.88,0.04784,104.82,2328.0,164350.0,43.225,68.6,24.1,121.0,339.9,0.6812,0.1734,8.785,772.0,4.744,2.82,90.7,330.0,693.0,586.5,407.4
